sensor_id,distance_from_start,pressure_level,leak_size,leak_position,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21
9,90.0,50,2,60.206967298416124,-113.71572242955385,11.55947487393348,11.08787550888573,3.9072635270581144,-4.3758519711101735,-11.81840640696503,-16.111035060383553,-17.120657793889464,-15.023970850315303,-9.6749469141062,-1.7409233444698426,6.364974161376547,13.236461756738812,0.3295152115442693,0.8262962337104403,1.0181189467681888,0.7388500728178818,0.09727795344309301,8599.752858712505,7112.108206088865,0.05480321983381503
0,0.0,50,2,62.107963173899314,-116.40211548143232,7.995892321846925,9.15775148546936,3.520304587500009,-3.7962671253133364,-9.380972329984516,-13.011626478090685,-14.04533618715437,-12.319982093054548,-7.792770255485494,-1.1381892025135645,5.793367568666625,10.605466297566455,0.1799961669778228,0.5017145063704969,0.5635843142489345,0.49650100530306956,0.024459948055490593,9607.148303396878,6903.6306962209965,0.0966740426300578
1,10.0,50,2,62.107963173899314,-115.38541461928686,9.62867553984743,9.384934999039805,3.3890755219511965,-3.573803162643741,-10.33305303929221,-14.487882723958684,-15.417609850341224,-13.171933364815594,-7.748314216642007,-0.8842291344264037,6.118534087438156,11.83484008267265,0.2866303384994572,0.5928974676411192,0.6491419952960893,0.4131124905856717,0.1520027592549525,9324.69247623131,6983.362938650679,0.08109984645953758
2,20.0,50,2,62.107963173899314,-114.63854626226674,10.004839562609892,9.462674930436226,3.21199058458437,-4.213246667345575,-11.383140886670999,-15.70883968045363,-16.343380470840845,-13.566431186230991,-8.139488029531021,-1.409435418365207,5.628604421653759,11.467155655952899,0.17253291246732225,0.6987660529072321,0.7598796342640999,0.6813484039354434,0.05668000190467747,9029.315279319799,7042.928974639577,0.06679856846098266
3,30.0,50,2,62.107963173899314,-113.94164377273462,11.329191581866375,10.715728928238116,3.7897827005768927,-4.447719630647065,-11.837911402571951,-16.245779513844024,-17.50754825012127,-14.32371583404072,-8.121919764564389,-1.0830698205748308,6.533279183199733,12.635551365017461,0.2193165767734819,0.783522801513179,0.9197005921945893,0.7116217756509167,0.1365256406647239,8672.523276463982,7097.234570683264,0.055229407514450865
4,40.0,50,2,62.107963173899314,-113.3352763086328,12.134174167096186,11.62705826806702,4.499516005366393,-4.944751876653278,-12.723126145294948,-17.03004985290199,-18.122660399556718,-15.60010045796796,-9.326855944543505,-1.1301654559091108,7.338527038759708,13.460389178132194,0.3667384862575929,0.8772504673340616,1.216650256084796,0.8084923610576711,0.18216101797251968,8276.101771272864,7128.227522421202,0.04738021585982659
5,50.0,50,2,62.107963173899314,-112.26880627431022,13.365274396351891,11.665734299099018,4.046637927418135,-4.976571157261235,-13.6435714269924,-18.420365613504416,-19.283454421714737,-16.2731037966643,-9.836955011359832,-1.4889367202665114,7.356149943879407,14.062514294958687,0.4841336762878465,1.1698572122168636,1.378343513395203,1.0332187410595495,0.18444374971692992,7848.53089598628,7154.624888461118,0.040942241690751446
6,60.0,50,2,62.107963173899314,-112.1639276917562,13.979277313855947,12.998094701414262,4.225988719651011,-6.05758855221074,-14.439419635702178,-19.82834717890352,-21.26288708730473,-17.9435428330468,-10.747356218251301,-1.1215136082337023,8.484231970418055,14.83799113138402,0.4743033529755415,1.5035622718938857,1.7221689253504118,1.286596015214212,0.2401365554533078,7393.085798499282,7139.684031333757,0.0349953712066474
7,70.0,50,2,62.107963173899314,-111.62694878641629,13.893842019301603,11.903093872102456,3.3918606104783833,-6.026725795404909,-13.337913374579783,-18.58345631895664,-20.312525806778673,-17.255571698617217,-10.639558884305474,-1.7307217172764016,7.694687951080517,14.17921423683569,0.5764276505682461,1.3498978780648945,1.5387794581830234,1.050585728109016,0.1888439405083065,7657.735807972831,7144.820331935359,0.03817625541907514
8,80.0,50,2,62.107963173899314,-112.80395018315293,12.3002370905115,11.742604699275482,4.746521231389701,-4.770022902194906,-12.841633148660467,-17.820962823255993,-18.89591672036756,-16.211580159076604,-9.59179276538896,-1.784368939962611,6.289134113986997,13.34035222425176,0.37334825793938226,1.0359753124622857,1.3401270249858739,0.8863541756741086,0.09944122235299716,8101.481546493081,7129.994375319282,0.04432634122109826
9,90.0,50,2,62.107963173899314,-114.57071228048115,10.154282326432645,10.798166032608254,4.120668294632672,-4.704366949260645,-12.600366421778705,-16.771625597480877,-18.58090492591776,-15.587042856007178,-9.362619697781945,-1.565354969547504,7.011877024010727,13.541202425029432,0.24038505498360618,0.8694091803254435,1.0141789404194572,0.7553398612224667,0.13729326561362976,8548.411806106085,7115.362932328552,0.05244366419797688
0,0.0,90,2,14.737189081394398,-111.58150662118071,13.425215427978934,10.253441546619875,0.5386450319947741,-10.096002328355597,-17.576225031625945,-20.341606004509106,-18.183925668614084,-10.753405901985603,-0.4559224794623724,9.747396751724272,16.85551560565964,18.777738390770047,0.4137943721906503,1.231502593163992,1.2616889531930044,0.666296951969862,-0.39594001079924684,7937.274347365926,7121.422915256913,0.04422755599710983
1,10.0,90,2,14.737189081394398,-110.35932126590123,14.611688777330013,11.1021602347417,0.8037483414349181,-10.41570093116065,-18.429703633961143,-21.71902183396171,-18.467967743158457,-9.752047940577574,0.41930061957125625,10.575515411388952,17.679265136334706,19.903731950895768,0.6139435239563378,1.4901272018633849,1.6297096389886743,0.7455880213535715,-0.5259174038678774,7502.02271847952,7122.298830344735,0.03913023843930636
2,20.0,90,2,14.737189081394398,-110.61129328641385,14.56582596118482,11.339257483956814,0.6648937412835892,-10.846937110420985,-18.70076242386788,-20.969851240934698,-18.003989733487956,-10.408613566184362,0.15777459618057404,11.700065249222837,18.884894535460045,19.8499790747232,0.6432101938569429,1.4877527534182025,1.5136932104580931,0.7464726256413569,-0.425927911343294,7529.279561862302,7124.945550605162,0.04040033417630058
3,30.0,90,2,14.737189081394398,-112.3185568211391,13.084157964605085,9.70558755258111,0.06967855968011398,-9.620965555172594,-17.386485884689936,-20.227708528235038,-17.264887368986507,-9.885227827171512,-0.16589600630014106,9.753377374141904,16.858344436519683,19.210453056895307,0.3654875207829108,1.2507070222824568,1.3247543154830428,0.4831992664205886,-0.4006293962557133,7961.640570864625,7129.549294701118,0.04452955653901734
4,40.0,90,2,14.737189081394398,-112.77783467685039,11.834169146633933,8.898254038094912,-0.38205548279466733,-9.939677232153455,-16.727664096659367,-18.89888501568146,-16.434545741898006,-8.940670561331476,-0.14139524900916176,8.908039081809488,15.495604995490105,17.700535065977817,0.4587531420888615,0.9809212991977447,1.0283735795524742,0.6148127722982161,-0.39588611225031134,8392.973680446506,7107.359875603754,0.051879177203757225
5,50.0,90,2,14.737189081394398,-114.06169540712801,10.363250573167786,8.451085555571188,0.05943854497190978,-8.618149685381804,-15.36037044444565,-17.621905112526832,-14.632703494810734,-8.364991842928346,-0.39025655324644765,8.826962358512501,14.826964523830078,16.85873693085056,0.2975294763890645,0.8290655834580372,0.79011280908415,0.4444888604976161,-0.2302613153931282,8779.105982565006,7067.436217774651,0.059742481033237
6,60.0,90,2,14.737189081394398,-114.29637744512772,9.773363807469451,8.117579066349602,0.8734550538599747,-7.600645993467424,-13.816799987303115,-16.47709274926788,-13.633210309851446,-7.970170466331419,0.21184550362888993,8.239659459503784,14.060829842257721,16.645270617452535,0.27774627447040223,0.6781629329338793,0.7718929994257271,0.31704373588242163,-0.17640942137891638,9092.794555383834,6999.9451865523,0.06893232929913294
7,70.0,90,2,14.737189081394398,-116.19438360878043,8.081233826138536,7.409133347961554,0.172772080587929,-7.1845293799742835,-12.836814252227805,-14.703174576888086,-13.24326286268981,-7.99544631076905,0.6598288299485122,7.827756110310565,12.99158359141597,14.652906069105521,0.20941120139172292,0.5800941219432724,0.5446298522590747,0.34077658821105283,-0.1829729054786567,9422.706439283873,6951.22269050648,0.08759991419797687
8,80.0,90,2,14.737189081394398,-116.9854360664931,7.5174619068959165,6.712398353635543,0.5202739581679612,-5.947821976683613,-12.080241041611009,-14.155399782637604,-12.110053915419277,-6.971597705049576,0.2632336693329388,7.5746523756266555,12.165487918957128,13.874033492114,0.20332589477584567,0.4457814325338401,0.4685760120315286,0.24273847452604969,-0.08246725758379776,9669.554625936762,6897.126798742219,0.10447525289017341
9,90.0,90,2,14.737189081394398,-117.52915665306311,6.47307734962333,6.47598265970958,0.3515866434328243,-6.9286906110206585,-11.661164746864722,-13.581880511134573,-11.25131292000356,-5.809128778468357,0.17789172073830256,6.8560592218240055,11.203389506707083,12.645655268243374,0.22202425635250292,0.3985465733456116,0.411176419396751,0.19647682925834448,-0.22086508228760385,9893.61099353543,6818.507707663101,0.13214640534682082
0,0.0,70,3,80.26042660282253,-117.06625150616142,7.093450611954054,7.160725927380775,1.4480655242870812,-4.9209765243364165,-10.467397888929968,-13.470236134137986,-13.622886445279098,-9.907131161337933,-3.3468472901548725,3.383513407993631,9.58385297059605,13.526563343653917,0.10937434461606063,0.5095554414303983,0.5146891636822977,0.37638166151710356,-0.020036048360983504,9547.358671646707,6926.525869523183,0.09514428287572255
1,10.0,70,3,80.26042660282253,-115.80892324853959,8.627000513096494,8.111125809889604,1.5281219952392353,-5.274333093211272,-11.593068735715372,-15.379646980929746,-14.800602830628927,-10.273613389183398,-3.35692691826934,3.845298509513375,9.288415360339952,13.189076622502808,0.1818091076426854,0.5371622756747733,0.7110998638848622,0.3923978922607022,-0.04610518549993539,9264.32577500213,6991.372838201669,0.07645411849710983
2,20.0,70,3,80.26042660282253,-114.80183260166542,9.38659578161236,8.67081069931313,1.9499554393591663,-5.949065492189577,-12.478421197144794,-15.922964112668774,-15.547453999332086,-11.289800653182967,-4.406111871623327,3.6295945894981543,10.430059373597272,15.002674469849381,0.286049315432095,0.7094854731009343,0.8329067794515632,0.4636167091376908,0.015849291041148725,8944.892316703532,7049.737249916046,0.06399589053468208
3,30.0,70,3,80.26042660282253,-113.99096605065859,10.931250606719184,9.752776711514935,1.7884866263952635,-7.054263042511236,-14.182822590903525,-16.665593121148635,-15.557896640968822,-11.448004925742008,-4.21464949484964,4.22597475874232,11.70074732296868,15.71617309430938,0.3785542758229145,0.8565305752452939,0.9834337032789859,0.6351231502733075,-0.13929627180891335,8591.12805398767,7106.138869727614,0.054495574421965315
4,40.0,70,3,80.26042660282253,-113.30516358951793,11.775751317912928,10.004979847509828,1.832101886539636,-7.322251274878755,-15.11327169529717,-18.362415592965128,-17.092506285406657,-12.105179228455095,-4.740549768430682,3.490265694785301,11.297987306824538,17.157580399431858,0.47600030552999545,1.0225081387481982,1.1998144917128855,0.6667697417339948,-0.1357291986076002,8182.318621239159,7134.763443177087,0.04658711163294798
5,50.0,70,3,80.26042660282253,-112.66288340042878,13.41195165274322,11.497812725988624,2.672463480558307,-6.907228516330018,-15.326286372433131,-19.519036021042297,-18.431808120588258,-13.178526232704048,-4.713270242893083,5.026082779713698,13.217007278580335,17.738340116229786,0.4775345451168119,1.3012693536624163,1.568392749956892,0.9066535045125801,-0.041160566999361714,7737.164785529018,7146.855557885723,0.040561212969653176
6,60.0,70,3,80.26042660282253,-110.64208614777041,14.69182627836636,12.12957033828614,2.385151336190497,-8.351374864403875,-16.786756718400135,-20.686580996814808,-19.852544188764647,-14.149259213115855,-5.142456947422001,4.01779334039498,13.129468397563539,19.092408474533695,0.5851754320276806,1.5387540830332136,1.784159021445166,1.1563667241180027,-0.1803104703348441,7282.937039377763,7125.248781003357,0.03616103684971098
7,70.0,70,3,80.26042660282253,-110.73277649409393,15.375694743047054,12.455987922844981,2.8946678524798566,-8.641988751744119,-18.09271932842594,-22.120791177086332,-21.794099127228606,-15.737034453531818,-6.131843549758881,4.931021224478999,14.299091292944247,19.130404736768014,0.6933543795303858,1.903221037712898,2.2713340690309822,1.304880250630783,-0.17503647694011437,6768.715970967253,7069.2959929821645,0.033101517341040464
8,80.0,70,3,80.26042660282253,-108.8480289851152,17.499392206547704,13.411961430107134,2.1323262285998963,-9.527966131463065,-18.928268871133223,-23.784783932044192,-23.23158000876186,-16.74843531615918,-5.528548486344856,5.758373554151381,15.127424437027512,20.56518776813933,0.8379293893760534,2.4280012862263343,2.738963762599566,1.6495750128944082,-0.1143624403700487,6253.50072419644,6974.550008768246,0.030818167449421965
9,90.0,70,3,80.26042660282253,-110.05693030956947,15.965922809437297,12.349545760427969,2.253278781655351,-8.727456903693039,-17.491419666630904,-22.02895849238384,-21.100631237792506,-15.231649337775755,-5.551801131021813,5.054602097713778,13.684753050601236,19.670522125480034,0.6324687253473236,1.9267490346562495,2.2168787337483966,1.3731789103299183,-0.19732303887583563,6733.234747635201,7058.071613011257,0.03260194635115607
0,0.0,90,3,72.70574069812554,-115.49681030278433,8.708458921466772,7.360774008604083,-0.05284143337026509,-7.756090475200268,-13.90704382940342,-16.25179173835942,-14.021737384699502,-8.05083715909269,0.16715182340379872,7.610501235948502,12.736674860541594,14.46086333051085,0.13267337489873787,0.5253969665761246,0.6930838195127156,0.29628275295696255,-0.20291133134360043,9332.186719911568,6970.361325384115,0.08239534411127168
1,10.0,90,3,72.70574069812554,-114.88634077270171,9.922576213447044,8.495774938447537,0.7708377210902533,-7.847907677638542,-14.438731451451048,-16.867911680191746,-14.663463266845024,-7.7781128705174165,0.9200804410307112,7.961006717119057,13.262916199528053,16.126676968501798,0.29047938856180566,0.7171621890112223,0.7728355297527449,0.32403022854830765,-0.22048447330072984,9017.707520512231,7028.108625320922,0.06686912933526011
2,20.0,90,3,72.70574069812554,-114.20495463383257,10.624633314670696,9.09555337046457,0.430825566112179,-9.300847897965552,-16.184673907981246,-18.049856855267944,-15.293786470914043,-8.817623477903263,-0.32987795621199933,8.14513604412454,14.28601926819681,16.488222567205625,0.314287263173232,0.8281295106385563,0.8654692488035922,0.41597511887562133,-0.2582375181207358,8672.806243733401,7078.0017294872205,0.05717406520953757
3,30.0,90,3,72.70574069812554,-112.93519026574818,12.521669733678646,10.135011130116672,0.5156545309733273,-9.755612567516128,-17.57491780959824,-19.461748123784126,-16.737683115353825,-9.2966682612214,-0.03927136901845097,9.554830152447444,16.00395331181041,17.215963998200188,0.417645237872165,1.1427483982243845,1.1380021586048306,0.5632013481971864,-0.30037807643084363,8279.40861952831,7125.055529359016,0.04826928287572255
4,40.0,90,3,72.70574069812554,-111.51902008742027,13.32676936050501,9.995032582207429,0.25474231935901287,-9.940464022316329,-18.1228758292084,-20.637114717236287,-17.755551372966476,-10.70247842555282,-0.6600877697876899,9.869110390992063,16.91515201923556,19.333322751644012,0.4190745388743249,1.3518043403384827,1.4284507618300384,0.611673811894414,-0.40915639142166876,7850.865816947622,7129.763755137351,0.042646992413294796
5,50.0,90,3,72.70574069812554,-110.86432328875031,14.78716433135469,11.651486134624141,0.675744650526249,-10.680411517854045,-19.088381617060495,-22.21329312600385,-19.335311699411346,-10.33655909630222,0.7591741004886134,11.504079922222205,18.821932338049656,20.55419507016612,0.5075592004662384,1.5491291895819508,1.6222993795996494,0.7619552155176921,-0.5108023194478303,7397.167578402775,7124.66085004876,0.038187545158959536
6,60.0,90,3,72.70574069812554,-109.23840325510764,16.281952492593714,11.549120572068018,-0.015055836256476286,-11.977427669331309,-20.851262838243674,-23.586358504807112,-20.371459375848445,-11.675226025569993,-0.3956891566343478,11.493878972215374,19.164325212555465,22.07670692502651,0.6831692228537136,1.8575690036141643,2.008754886882608,0.978299414164444,-0.6048339599064236,6894.213627755608,7074.15854216868,0.03511673591040462
7,70.0,90,3,72.70574069812554,-108.36114472698809,17.490850929082495,12.742836239023262,0.18911258419320726,-12.618384305017118,-21.759501496643292,-25.11602450764732,-21.589211707910454,-11.66243609736455,0.44398150020907606,11.666252874420561,19.85653786281802,22.368042223791765,0.8388998846573525,2.3685728622251023,2.499103472992525,1.273440339535367,-0.8796820423961393,6388.204475295302,6983.468426981775,0.032748712969653176
8,80.0,90,3,72.70574069812554,-108.01198394716867,18.031202852691994,12.636212857069639,0.8158059007377575,-11.50953489966151,-20.626433851163963,-24.389481352589563,-20.82940082811776,-12.011586548786058,-0.18316862475473156,11.071536091565813,19.21604113741546,22.071804914875027,0.8647565762323891,2.1427487368081506,2.3551784450773683,1.1515919156724932,-0.6942734825987236,6590.732399080646,7014.457616690041,0.03329626535404624
9,90.0,90,3,72.70574069812554,-110.23789370468245,15.213899201656606,11.684905020245072,0.5842210309317272,-11.193453251040737,-20.226374352612137,-23.07381859451344,-19.699295316736677,-11.115622746189489,0.3775437135007308,11.177653389141833,18.802785250314386,20.955265920988705,0.6435083467307391,1.70792935124963,1.868393844562129,0.9777884753857319,-0.5798134044926726,7136.2490784151105,7100.174167235158,0.03637554190751445
0,0.0,70,1,37.17398962364216,-117.83154135022546,6.502553362434968,6.847641220211324,1.3870066287108103,-5.360861906190971,-11.11480318306946,-13.336331346507905,-12.203702418280143,-8.251667163869246,-2.635185228830861,3.56660670935608,8.55712352372403,11.480562625540417,0.13767452039844988,0.4304285010063107,0.45291059067334294,0.3001626620603515,-0.01661066990168631,9835.9789327546,6857.121009695228,0.12089900198699421
1,10.0,70,1,37.17398962364216,-116.85310469417794,7.1836276887560695,6.858198333912478,1.3348165277371458,-5.275813896097218,-11.206474124280913,-13.58183441446016,-13.611593664694412,-9.58789791233862,-3.4213196343430274,2.893261648339556,9.149274269323882,12.81531392011725,0.22323308876026332,0.5034847936922555,0.505124952819108,0.3022188799663317,-0.03134768714328636,9596.424491284768,6923.338816552432,0.09711434248554913
2,20.0,70,1,37.17398962364216,-116.42680444651178,8.21549080824592,8.107065425665407,1.1307844302776167,-5.432505411526454,-11.763672346625336,-15.371522069319585,-14.006494886054353,-10.02725722164853,-3.8817528065813,3.4743032007630927,9.607386135341702,13.193615452163334,0.3247445105366199,0.5624439701065849,0.7194532766409196,0.3250680239472543,-0.06128339749064114,9331.872812407317,6980.122699357265,0.07968298410404624
3,30.0,70,1,37.17398962364216,-115.89973434935676,9.768884431227542,8.812422731775154,1.6908905995567418,-5.619803283520428,-12.635938146321651,-15.795462269361352,-14.876470488116663,-10.129486090720883,-3.6468036854010193,3.7374200228945553,9.90239720142283,14.360869524882876,0.2582155434393814,0.6039866843831675,0.7450109205711182,0.5714275494659188,-0.14992931258761463,9000.1104767471,7055.538530035427,0.06651914739884393
4,40.0,70,1,37.17398962364216,-114.65740314758746,9.888611317465527,8.921403928673405,1.8885680898356545,-5.8199351042612015,-13.056703335520663,-16.465778845006515,-15.295573303904364,-10.564656803831895,-3.833741878371948,3.78803827028658,10.570905577697484,14.185303328715136,0.30448786334496325,0.7743359471513296,0.7773691954977111,0.5068454417578746,-0.01946990213291805,8865.363761986919,7063.253642281857,0.061489568280346824
5,50.0,70,1,37.17398962364216,-116.36398006028882,8.539646957646834,8.264750003875408,1.6557512943115558,-6.227121505468971,-12.252691893305704,-14.90588047195179,-14.703494444063672,-10.956899235235122,-4.329766835133686,3.048713089990637,9.381706710837358,13.226072255269237,0.1993401390691833,0.6197624727722875,0.636160696250688,0.42924139601413075,-0.11981332866975564,9179.470241939118,7006.310920091787,0.07181121296965318
6,60.0,70,1,37.17398962364216,-116.77057674493001,6.990753193184087,6.940754612093444,1.3018003575189592,-5.65677859772662,-11.616002293265463,-14.318910848215232,-13.345380278226955,-9.384997207746537,-3.308505212289393,3.599208535219758,9.378146076457172,13.208491552799497,0.23497418357114797,0.5443551946054597,0.5861727265239551,0.33872603804060875,-0.06268563273526753,9471.662857359044,6935.437771746781,0.0913142386199422
7,70.0,70,1,37.17398962364216,-117.55571080121672,6.864052892331668,7.9279542878731615,1.7833688803109842,-5.888628939149407,-11.266704111082197,-13.534659430634374,-13.003505197649735,-9.068227628996585,-3.227522209641795,3.1433940279480037,8.505762924060031,11.718575772787533,0.22563923027433908,0.3851164164482219,0.4199351311084058,0.3157563976129087,-0.08550294091197164,9735.554581223409,6872.577421240442,0.1093693551300578
8,80.0,70,1,37.17398962364216,-117.59060725779962,5.7419667492484034,6.474521287673622,1.1930778498616559,-5.049315161189413,-9.806664151743217,-12.217463815737228,-11.679212854838397,-8.369438463373106,-2.9810993888169928,3.3558286404303876,8.016995414861222,11.286759377258235,0.14031356127058878,0.3794663831596853,0.4226877849059395,0.18796980343745007,-0.04629330530606769,9942.08478246647,6804.371409449828,0.13535551390895953
9,90.0,70,1,37.17398962364216,-118.69768852214962,5.533213151914514,6.285124630364983,0.8566918443954994,-4.383789343142417,-8.800660617839274,-11.337154557266633,-10.995956438764136,-7.863230023051476,-2.9888622919586942,1.9697537545794057,6.866716427329775,10.359984232960358,0.1298002062263845,0.20934755719763398,0.32367040842155476,0.2974561679807002,-0.10929795710571694,10129.458105643811,6751.146818660641,0.17112140986271676
0,0.0,90,1,84.87745867824682,-120.45205856528803,3.0070277552765616,4.773347747383608,0.5338904625011182,-4.5528580895741255,-7.849949964660066,-9.211788147961764,-8.746266531915419,-5.069352500657523,-0.16534179670582322,4.850824404543218,7.777596787650602,8.498612299683042,0.05289904624038313,0.1440182359622464,0.18395804305481905,0.03608757176838871,0.000795912964544036,10550.944562715811,6585.311745470782,0.32899995484104044
1,10.0,90,1,84.87745867824682,-120.78607710633936,3.7466532696896744,5.609339140506202,0.7019450271446946,-4.846796265404655,-9.052545932353697,-10.406887853985694,-9.16714157569391,-5.437395715478509,-0.4959955177167791,4.686599335235526,8.155762403320391,9.386653091294201,0.05006900057978177,0.14316680712443397,0.16664965620471656,0.027087351204227297,-0.10793004348272844,10464.045724509919,6637.029644453012,0.2797738665101156
2,20.0,90,1,84.87745867824682,-119.82115429233974,3.775602257125589,5.095636788629113,0.36073150793221725,-5.018287176173383,-9.655587676849303,-11.083518687868564,-9.95928783503686,-5.606673391634975,-0.43358014133437567,4.8127293096041655,8.481060653620412,10.345773395530449,-0.026711925394105773,0.21579552979602817,0.1744878767647579,0.19144238930412044,-0.08160325998573227,10352.602786238489,6689.635870696435,0.22961637463872833
3,30.0,90,1,84.87745867824682,-118.98614982492232,4.793638947172542,5.730786246804391,-0.06458639518744806,-6.047931438953142,-10.228965927435347,-11.73808084516274,-10.843106799095057,-6.280353354667522,0.289629263381652,6.283061762906993,10.72968030840655,11.903654580897895,0.057384341884279294,0.23298541687997693,0.19360733806510397,0.12582005537142749,-0.022319189467793606,10186.366078493622,6733.539382610731,0.18282604768786126
4,40.0,90,1,84.87745867824682,-118.55196315711795,4.905210814519122,5.852071011037546,0.6636704728205518,-6.105416509768272,-11.566957094825307,-13.172642819823533,-11.143100311514164,-6.290643614820182,0.265080810884947,6.694626258860645,11.73041603565863,13.48002985750939,0.16821094359283664,0.3147796045262002,0.3327644496371912,0.17681135024601163,-0.14190464550290577,10005.806864219918,6788.105907929105,0.14499977420520233
5,50.0,90,1,84.87745867824682,-117.89786502530427,6.2043773316502975,6.578054949075845,0.45211137915984606,-6.477628463556229,-11.943754832597996,-14.070764784409699,-11.798508506162374,-7.360353585689019,-0.586271522805625,6.4573962161121266,11.120732307992455,12.88570162104793,0.20239971054993672,0.41338888157914044,0.445527542486029,0.20061921650058578,-0.09602801578709749,9794.417241942105,6849.370124587916,0.11605288114161849
6,60.0,90,1,84.87745867824682,-116.08116789628284,7.639873518538917,7.168923524160101,1.1523504422166497,-6.552507100844596,-12.732190603361401,-14.57051783652256,-13.255753404948122,-8.377329512361795,-0.9344735588044496,6.616159853989365,12.081620314164828,14.245077532573672,0.13573733828044088,0.5144398153471317,0.5289785463489901,0.16843787639198154,-0.1889673042258936,9530.471489656893,6924.320765991496,0.09540394689306358
7,70.0,90,1,84.87745867824682,-115.50657521739129,9.085201700593121,8.044218890897634,0.7479846204718968,-7.817165079994451,-14.130840226119853,-16.202044866294827,-13.870024100882423,-7.687058178376696,-0.30189488761206035,7.383649828812742,12.869736994953978,14.607184841431073,0.24560286681103197,0.6047471098715548,0.6562727541280442,0.3164590760693387,-0.23345471174745633,9231.3966959742,6984.388517856618,0.07673071712427745
8,80.0,90,1,84.87745867824682,-115.03057456400151,9.653906070295653,8.284810137873205,0.3340428527344827,-8.528870381236109,-15.52191902241739,-17.298924347729457,-15.286676951812618,-9.036737685433286,-0.9213776620607044,8.130479697901329,14.177227866475603,15.856857937018047,0.2911587259777092,0.8277773495915876,0.8333229640921942,0.4216357189749579,-0.26119141616810565,8938.081546647592,7055.800576156754,0.06346245032514451
9,90.0,90,1,84.87745867824682,-114.93150702390447,9.99228447832503,8.575064699697009,-0.01576963874869335,-8.518955443416495,-14.89300634773999,-17.208345671799936,-14.300480744982554,-7.462970523902065,1.4147944400773127,8.625133038670628,14.155717154088967,16.14544473364574,0.22981964072545297,0.7276491888652379,0.7288114210835226,0.34547766798134927,-0.20312593367508713,8934.564181698712,7042.696008582139,0.06418781611271676
0,0.0,70,2,86.50799574551824,-119.346053867002,4.49568842157948,5.174805022107083,0.652034152566865,-4.8430905300996345,-9.308913705437618,-11.152821033095462,-10.821396235593797,-7.890038586006372,-2.2860151445367456,3.4381474359164526,8.214232579157633,10.729422550827527,0.03216002686993855,0.27762242501491907,0.42910267188130496,0.2833524589835443,-0.07296533146940203,10109.519690477395,6755.986879882599,0.16754256231936415
1,10.0,70,2,86.50799574551824,-117.82531963175661,6.741631491953385,7.1689866431599665,1.380062141867528,-4.5938301681314835,-9.748030017202849,-12.374993177678926,-11.920627513961293,-8.753296432196418,-3.4052392148437773,2.733283747949073,7.902850347155609,10.748274980443362,0.010907127201554574,0.41357975541544406,0.3664928999639406,0.24350503174567956,-0.061364824392883814,9923.687517389477,6821.312039330486,0.13398381051300579
2,20.0,70,2,86.50799574551824,-117.46854248889493,6.607558800867116,6.841400699188327,1.7424759316751954,-4.846356041824964,-10.890191646164567,-13.015470254100483,-12.272585199779929,-9.136701927711941,-3.356858735573503,2.979608013410206,8.47464120964951,12.268129162237441,0.07398884501850075,0.4504680851227847,0.4837642767052826,0.2529075144551518,-0.0641239570545495,9700.291049898182,6885.260484760323,0.10769565119219653
3,30.0,70,2,86.50799574551824,-117.02473713621178,7.39308146434136,7.915430139483361,1.540659316978715,-5.000773708497016,-11.008619310847992,-14.200358836853033,-13.380669579303607,-9.650358708649826,-3.4810535802638056,3.640348873204735,10.06660700578254,13.534273254476798,0.18318883457294913,0.48907974621005323,0.5905118756768706,0.3470697564894829,-0.10224846515487318,9478.196234574843,6952.787623514078,0.08882767341040462
4,40.0,70,2,86.50799574551824,-114.98111743151156,8.978508463895054,8.323373310645536,2.0174570717993348,-5.747597335926061,-11.780157820543634,-15.47342845362867,-15.192124958050176,-11.056247144908221,-4.750583442506865,2.876473058979434,9.962948655337264,13.455975634593546,0.22104762093983446,0.6738120274872932,0.7521850320755874,0.4677338290155989,-0.1092984453017109,9141.064340018549,7001.427352714183,0.07264947615606937
5,50.0,70,2,86.50799574551824,-114.64628271154564,10.283089658069402,9.611255714653536,2.662977488832295,-5.920439615878504,-12.7176596756824,-15.885326788115817,-15.705482442304659,-12.085932194077179,-4.723113107930846,3.6742265860315144,10.591225591355354,14.75958451616101,0.2505156622922849,0.7109842149092932,0.8428922783763466,0.5656253201411121,-0.09674825955994845,8811.080835805375,7065.231761585956,0.06035212698699422
6,60.0,70,2,86.50799574551824,-113.8619008742483,11.346359635954434,10.052550748353221,2.0842704843314013,-6.745582180359587,-13.499627641628988,-16.948449730536968,-17.00694380352049,-12.79696556609835,-5.177886698553853,3.9258805942084787,11.921592158584637,16.241826676492174,0.3825851241619871,0.8887301159423168,1.0361442335969158,0.647744408028487,-0.1052917685009586,8440.948459449573,7112.701607663537,0.05097882044797688
